rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number_1,hitting_area_number_2,hitting_area_number_3,hitting_area_number_4,landing_area_number_1,landing_area_number_2,landing_area_number_3,landing_area_number_4
8.0,2.0,00:55:09.280,82732.0,B,,切球,,,B4,92.0,19.0,1.0,,,6,1,,B2,374.0,658.0,2.0,1000.0,144,-80,181,-172,271,-80,353,1000,60.0,80.0,80.0,30.0,46.5,139.5,147.04591119782964,14.499999999999998,98.25,99.31421096701116,0.5129463909610827,885.771979687775,0,0,0,1,1,0,0,0
8.0,3.0,00:55:10.080,82752.0,A,,擋小球,,,B2,374.0,658.0,2.0,,,6,1,,,,,2.0,1000.0,271,-80,353,1000,456,398,419,216,70.0,50.0,60.0,40.0,41.75,18.75,45.76707331696009,8.5,8.5,12.020815280171307,0.23070327262524906,128.3627671873741,1,0,0,0,1,0,0,0
8.0,4.0,00:55:11.000,82775.0,B,,挑球,,1.0,A1,322.0,340.0,2.0,,,6,1,,A3,139.0,842.0,1.0,0.0,456,398,419,216,355,158,287,992,40.0,70.0,0.0,30.0,31.5,135.75,139.35678132046536,10.0,79.25,79.878423244328,0.32506345534372205,18.0,1,0,0,0,1,0,0,0
8.0,5.0,00:55:11.880,82797.0,A,,長球,1.0,,A3,139.0,842.0,1.0,,,6,1,,C4,406.0,39.0,2.0,2000.0,355,158,287,992,493,14,478,-43,80.0,30.0,80.0,0.0,18.0,6.75,19.224008426964446,34.5,12.5,36.694686263817545,,34.0,1,0,0,0,0,0,0,1
8.0,6.0,00:55:13.560,82839.0,B,,未擊球,,,C4,406.0,39.0,2.0,出界,對方失誤,6,2,B,,,,,,493,14,478,-43,,,,,90.0,10.0,90.0,60.0,47.25,55.25,72.6988651905929,49.75,219.0,224.57974641538806,,1000.4049180206982,0,0,0,1,,,,
9.0,1.0,00:55:30.320,83258.0,B,1.0,發長球,,,B2,199.0,247.0,2.0,,,6,2,,B4,355.0,907.0,1.0,,,,,,,,,,20.0,30.0,10.0,60.0,32.0,39.25,50.64150965364282,15.25,104.0,105.11214249552711,,1061.5314408909423,,,,,,,,
9.0,2.0,00:55:32.240,83306.0,A,,殺球,,,B4,355.0,907.0,1.0,,,6,2,,C3,407.0,176.0,2.0,,,,,,,,,,20.0,70.0,40.0,70.0,12.0,44.25,45.84825514673378,74.0,93.25,119.04437197952701,,1085.5238366797848,,,,,,,,
9.0,3.0,00:55:32.960,83324.0,B,,未擊球,,,C3,407.0,176.0,2.0,出界,對方失誤,6,3,B,,,,,,,,,,,,,,90.0,0.0,10.0,20.0,12.25,65.0,66.1442552305187,5.25,27.0,27.505681231338368,,64.4980619863884,,,,,,,,
,,,,,,,,,,,,,,,6,3,,,,,,,,,,,252,111,147,1172,90.0,90.0,90.0,70.0,10.25,47.75,48.83774155302434,14.749999999999998,203.25000000000003,203.78450628053156,,1028.0700365247496,,,,,0,1,0,0
10.0,1.0,00:55:47.200,83680.0,A,,長球,1.0,,A4,147.0,892.0,1.0,,,6,3,,A4,331.0,53.0,1.0,1000.0,252,111,147,1172,412,14,476,-103,50.0,30.0,0.0,40.0,86.25,39.25,94.76088327996948,67.5,34.0,75.57942841805567,0.20836986346398562,205.24375751773792,0,1,0,0,0,0,0,1
10.0,2.0,00:55:48.280,83707.0,B,,切球,1.0,,A4,331.0,53.0,1.0,,,6,3,,A1,116.0,607.0,2.0,1000.0,412,14,476,-103,391,-7,282,976,10.0,50.0,60.0,40.0,102.25,46.25,112.22354922207727,76.0,41.0,86.35392289873113,1.3502684918193122,514.7475109216168,0,0,0,1,1,0,0,0
10.0,3.0,00:55:49.080,83727.0,A,,擋小球,,1.0,A1,116.0,607.0,2.0,,,6,3,,B1,155.0,465.0,2.0,0.0,391,-7,282,976,275,235,248,976,70.0,90.0,30.0,80.0,53.24999999999999,12.25,54.64087297984907,24.25,12.0,27.056653525519376,,1020.641464962109,1,0,0,0,1,0,0,0
10.0,4.0,00:55:49.920,83748.0,A,,掛網球,,,B1,155.0,465.0,2.0,落地,切球質量佳,6,4,B,,,,,,275,235,248,976,,,,,30.0,40.0,70.0,0.0,35.75,3.5000000000000004,35.92092008843871,24.25,5.0,24.760098949721506,0.01115417018273318,114.84337159801605,1,0,0,0,,,,
11.0,1.0,00:56:07.040,84176.0,B,1.0,發長球,,,B2,190.0,233.0,2.0,,,6,4,,B4,310.0,917.0,1.0,,,,,,272,125,416,1219,90.0,90.0,30.0,10.0,12.25,12.25,17.324116139070416,10.75,10.25,14.853450777512949,,853.1178113250245,,,,,0,1,0,0
11.0,2.0,00:56:08.960,84224.0,A,,長球,,,B4,310.0,917.0,1.0,,,6,4,,A4,324.0,31.0,1.0,2000.0,272,125,416,1219,436,-65,493,-50,0.0,70.0,60.0,0.0,15.0,21.75,26.420872430712805,6.5,0.0,6.5,0.08667243570542547,20.0,0,1,0,0,0,0,0,1
11.0,3.0,00:56:10.120,84253.0,B,,長球,1.0,,A4,324.0,31.0,1.0,,,6,4,,B4,352.0,894.0,1.0,1000.0,436,-65,493,-50,393,70,420,1046,60.0,50.0,0.0,60.0,4.0,6.25,7.420411039827915,22.5,1.5,22.54994456755936,0.031196954979612994,968.8260937856701,0,0,0,1,1,0,0,0
11.0,4.0,00:56:11.200,84280.0,A,,長球,,,B4,352.0,894.0,1.0,,,6,4,,A4,338.0,38.0,1.0,1000.0,393,70,420,1046,460,-50,527,-88,60.0,40.0,90.0,80.0,21.5,66.5,69.88919802086728,35.25,30.5,46.61343690396579,0.07448657597178164,79.51100552753688,1,0,0,0,0,0,0,1
11.0,5.0,00:56:12.400,84310.0,B,,長球,1.0,,A4,338.0,38.0,1.0,,,6,4,,B3,358.0,806.0,1.0,1000.0,460,-50,527,-88,451,-36,379,1004,60.0,60.0,70.0,70.0,61.0,129.0,142.6954799564443,8.25,1.7500000000000002,8.4335638967165,0.36684363153801647,951.8035511595867,0,0,0,1,1,0,0,0
11.0,6.0,00:56:13.120,84328.0,A,,切球,,,B3,358.0,806.0,1.0,,,6,4,,B2,103.0,322.0,2.0,1000.0,451,-36,379,1004,192,273,294,125,0.0,90.0,40.0,10.0,47.5,34.75,58.85416297935092,34.0,62.74999999999999,71.36919853830503,0.1958092183733953,238.75719884434898,1,0,0,0,0,1,0,0
11.0,7.0,00:56:14.040,84351.0,B,,挑球,,,B2,103.0,322.0,2.0,,,6,4,,B4,309.0,902.0,1.0,1000.0,192,273,294,125,282,171,331,1123,10.0,20.0,60.0,50.0,7.75,107.0,107.28029875051617,21.0,38.75,44.07451077436935,0.06606814663663571,916.977644220403,0,1,0,0,0,1,0,0
11.0,8.0,00:56:15.160,84379.0,A,,切球,,,B4,309.0,902.0,1.0,,,6,4,,B1,100.0,354.0,2.0,1000.0,282,171,331,1123,165,322,237,178,70.0,70.0,80.0,70.0,0.75,20.75,20.763549792846117,23.0,20.75,30.976805839208147,0.1227975976963719,9.0,0,1,0,0,0,1,0,0
11.0,9.0,00:56:16.160,84404.0,B,,放小球,,,B1,100.0,354.0,2.0,,,6,4,,A1,81.0,544.0,2.0,1000.0,165,322,237,178,235,210,212,903,30.0,20.0,40.0,60.0,58.25,73.0,93.39198306064606,43.5,51.5,67.41290677607664,0.0175,888.7907515270397,0,1,0,0,1,0,0,0
11.0,10.0,00:56:17.120,84428.0,A,,放小球,,1.0,A1,81.0,544.0,2.0,,,6,4,,B1,70.0,349.0,2.0,1000.0,235,210,212,903,139,279,235,242,0.0,30.0,30.0,90.0,7.5,5.75,9.4505290857179,28.249999999999996,4.75,28.64655302126243,0.06806247130394252,655.2755145738317,1,0,0,0,0,1,0,0
11.0,11.0,00:56:18.160,84454.0,B,,挑球,,,B1,70.0,349.0,2.0,,,6,4,,B3,280.0,834.0,1.0,1000.0,139,279,235,242,248,138,330,1012,0.0,10.0,90.0,90.0,40.0,44.75,60.02135036801488,80.25,182.25,199.1359460268286,0.23641171713770873,1245.4910678122103,0,1,0,0,1,0,0,0
11.0,12.0,00:56:19.520,84488.0,A,,殺球,,,B3,280.0,834.0,1.0,,,6,4,,A3,320.0,180.0,2.0,1000.0,248,138,330,1012,352,77,371,125,80.0,90.0,80.0,70.0,55.50000000000001,70.25,89.52827765572171,2.0,6.75,7.0400639201643616,0.12560254774486065,176.13914953808538,1,0,0,0,0,1,0,0
11.0,13.0,00:56:20.040,84501.0,B,,擋小球,,1.0,A3,320.0,180.0,2.0,,,6,4,,B1,273.0,536.0,2.0,1000.0,352,77,371,125,395,111,383,887,0.0,60.0,70.0,90.0,12.5,8.5,15.116216457830975,13.25,32.75,35.328812603879,0.44165257839165845,679.178916044955,0,1,0,0,1,0,0,0
11.0,14.0,00:56:21.040,84526.0,A,,放小球,,,B1,273.0,536.0,2.0,,,6,4,,A1,248.0,443.0,2.0,0.0,395,111,383,887,338,297,361,346,0.0,80.0,70.0,80.0,75.0,56.99999999999999,94.2019108086455,56.75,208.0,215.6027887110925,0.10383159442096611,61.0,1,0,0,0,1,0,0,0
11.0,15.0,00:56:21.880,84547.0,B,,放小球,,1.0,A1,248.0,443.0,2.0,,,6,4,,B1,264.0,497.0,2.0,1000.0,338,297,361,346,339,203,348,745,10.0,80.0,90.0,40.0,35.25,83.0,90.17517673949966,4.75,238.49999999999997,238.5472961490027,,82.07313811473277,1,0,0,0,1,0,0,0
11.0,16.0,00:56:22.720,84568.0,A,,挑球,,,B1,264.0,497.0,2.0,,,6,4,,A4,263.0,52.0,1.0,,339,203,348,745,,,,,60.0,10.0,50.0,50.0,3.5000000000000004,34.75,34.92581423531884,6.25,51.24999999999999,51.62969107015846,0.08318987652085773,78.44743462982075,1,0,0,0,,,,
11.0,17.0,00:56:23.880,84597.0,B,,長球,1.0,,A4,263.0,52.0,1.0,,,6,4,,B4,327.0,892.0,1.0,,,,,,316,56,432,1134,60.0,70.0,30.0,30.0,4.0,149.25,149.30359171835084,28.249999999999996,9.25,29.725830518254657,,961.6652224137047,,,,,1,0,0,0
11.0,18.0,00:56:25.280,84632.0,A,,長球,,,B4,327.0,892.0,1.0,,,6,4,,B4,81.0,40.0,2.0,1000.0,316,56,432,1134,178,63,263,104,90.0,0.0,80.0,0.0,2.25,82.5,82.53067611500586,7.000000000000001,82.5,82.79643712141241,0.25130161161441045,106.0,1,0,0,0,0,1,0,0
11.0,19.0,00:56:26.400,84660.0,B,,長球,,,B4,81.0,40.0,2.0,,,6,4,,A3,70.0,836.0,1.0,1000.0,178,63,263,104,203,28,62,1023,10.0,20.0,50.0,10.0,19.75,64.5,67.45600418050272,13.75,27.750000000000004,30.96974329890385,0.19418032856085088,951.2102816938009,0,1,0,0,1,0,0,0
11.0,20.0,00:56:27.440,84686.0,A,,長球,1.0,,A3,70.0,836.0,1.0,,,6,4,,A3,304.0,90.0,1.0,1000.0,203,28,62,1023,372,97,451,0,10.0,50.0,0.0,80.0,54.75,56.25,78.49601900733565,55.0,38.0,66.85057965343307,,76.02631123499285,1,0,0,0,0,0,1,0
11.0,21.0,00:56:28.360,84709.0,B,,長球,1.0,,A3,304.0,90.0,1.0,,,6,4,,B4,313.0,888.0,1.0,,372,97,451,0,,,,,50.0,30.0,90.0,60.0,58.75,76.75,96.65466879566657,22.75,18.5,29.322559574498268,0.12119772641798562,66.03029607687671,0,0,1,0,,,,
11.0,22.0,00:56:30.000,84750.0,A,,長球,,,B4,313.0,888.0,1.0,,,6,4,,B3,93.0,58.0,2.0,,,,,,187,0,274,63,0.0,50.0,80.0,60.0,25.0,8.75,26.487025125521363,29.499999999999996,23.499999999999996,37.71604433129222,,892.9076100022891,,,,,0,0,1,0
11.0,23.0,00:56:31.080,84777.0,B,,長球,,,B3,93.0,58.0,2.0,,,6,4,,A3,64.0,862.0,1.0,1000.0,187,0,274,63,235,77,179,961,70.0,80.0,90.0,30.0,6.75,137.0,137.1661857018704,4.75,10.75,11.75265927354316,0.29435565223042687,128.3160161476345,0,0,1,0,1,0,0,0
11.0,24.0,00:56:32.040,84801.0,A,,切球,1.0,,A3,64.0,862.0,1.0,,,6,4,,B1,103.0,335.0,2.0,1000.0,235,77,179,961,168,381,227,267,80.0,30.0,60.0,40.0,23.0,43.25,48.98532943647516,21.0,28.499999999999996,35.40127116361784,0.1879201958279099,55.02726596879042,1,0,0,0,1,0,0,0
11.0,25.0,00:56:33.120,84828.0,B,,放小球,,,B1,103.0,335.0,2.0,,,6,4,,A1,293.0,460.0,2.0,1000.0,168,381,227,267,231,334,249,334,40.0,90.0,0.0,70.0,16.0,45.25,47.99544249197,42.5,14.249999999999998,44.82535554794853,,379.3375805268969,1,0,0,0,1,0,0,0
11.0,26.0,00:56:34.480,84862.0,B,,掛網球,,,A1,293.0,460.0,2.0,未回擊成功,對方失誤,7,4,A,,,,,,231,334,249,334,,,,,60.0,90.0,30.0,0.0,16.5,22.75,28.1036029718611,18.25,25.0,30.95258470628907,0.03807167976330963,922.5811617413397,1,0,0,0,,,,
12.0,1.0,00:56:57.240,85431.0,A,1.0,發長球,,,B2,236.0,672.0,2.0,,,7,4,,A4,285.0,46.0,1.0,,,,,,438,-110,454,-80,70.0,80.0,0.0,80.0,44.25,27.0,51.83688358688242,45.0,40.5,60.5413082118317,,1066.437527471722,,,,,0,0,0,1
12.0,2.0,00:56:59.360,85484.0,B,,長球,1.0,,A4,285.0,46.0,1.0,,,7,4,,B4,336.0,883.0,2.0,1000.0,438,-110,454,-80,357,84,410,1083,60.0,70.0,90.0,10.0,39.0,1.7500000000000002,39.03924307667862,32.25,12.25,34.49818835823122,1.3566550777555804,117.34138229968147,0,0,0,1,1,0,0,0
12.0,3.0,00:57:00.400,85510.0,A,,過渡切球,,,B4,336.0,883.0,2.0,,,7,4,,A1,336.0,463.0,2.0,0.0,357,84,410,1083,341,49,398,1109,40.0,0.0,0.0,60.0,6.0,22.5,23.286262044390035,40.0,41.0,57.280013966478734,,558.9606426216429,1,0,0,0,1,0,0,0
12.0,4.0,00:57:00.960,85524.0,A,,掛網球,,,A1,336.0,463.0,2.0,未回擊成功,對方失誤,7,5,B,,,,,,341,49,398,1109,,,,,30.0,50.0,90.0,50.0,19.25,41.25,45.520599732428835,25.25,68.75,73.24018705601455,0.010558050225195575,89.0,1,0,0,0,,,,
13.0,1.0,00:57:29.960,86249.0,B,1.0,發長球,,,B2,192.0,246.0,2.0,,,7,5,,A4,124.0,923.0,1.0,,,,,,264,91,165,1172,90.0,60.0,80.0,0.0,87.74999999999999,56.00000000000001,104.09640964029451,55.50000000000001,75.0,93.30192924050392,,1134.1944277768253,,,,,0,1,0,0
13.0,2.0,00:57:31.960,86299.0,A,,長球,1.0,,A4,124.0,923.0,1.0,,,7,5,,B4,89.0,33.0,1.0,2000.0,264,91,165,1172,185,-7,217,49,80.0,30.0,70.0,90.0,56.99999999999999,1.7500000000000002,57.02685770757495,49.25,22.75,54.25057603380816,0.15350732881527188,0.0,0,1,0,0,0,0,1,0
13.0,3.0,00:57:33.160,86329.0,B,,切球,,,B4,89.0,33.0,1.0,,,7,5,,A2,107.0,620.0,2.0,0.0,185,-7,217,49,222,-36,210,992,30.0,0.0,60.0,50.0,29.249999999999996,27.5,40.14738472179726,48.5,18.75,51.99819708412976,0.6762669591219136,104.29285689825551,0,0,1,0,1,0,0,0
13.0,4.0,00:57:33.760,86344.0,A,,放小球,,1.0,A2,107.0,620.0,2.0,,,7,5,,A1,273.0,379.0,2.0,1000.0,222,-36,210,992,405,410,338,216,10.0,80.0,30.0,60.0,5.25,23.0,23.59157688667716,11.749999999999998,51.0,52.33605353864581,0.14634633579287182,437.7487864060847,1,0,0,0,1,0,0,0
13.0,5.0,00:57:34.640,86366.0,B,,放小球,,1.0,A1,273.0,379.0,2.0,,,7,5,,B1,251.0,511.0,2.0,1000.0,405,410,338,216,320,279,382,790,90.0,40.0,10.0,0.0,0.25,21.5,21.50145343924452,15.25,0.0,15.25,,93.14504817756014,1,0,0,0,1,0,0,0
13.0,6.0,00:57:35.560,86389.0,A,,挑球,,,B1,251.0,511.0,2.0,,,7,5,,A4,310.0,36.0,1.0,,320,279,382,790,,,,,70.0,50.0,90.0,50.0,41.75,71.25,82.58102082197821,59.75,238.75,246.11303297468828,0.07546154281781181,829.3931516476368,1,0,0,0,,,,
13.0,7.0,00:57:37.080,86427.0,B,,長球,1.0,,A4,310.0,36.0,1.0,,,7,5,,A3,134.0,881.0,1.0,,,,,,320,-14,173,996,80.0,90.0,80.0,20.0,2.0,42.25,42.29731078922158,17.0,20.5,26.63174797117155,,68.0,,,,,1,0,0,0
13.0,8.0,00:57:38.360,86459.0,A,,殺球,1.0,,A3,134.0,881.0,1.0,,,7,5,,A3,384.0,187.0,2.0,1000.0,320,-14,173,996,304,138,414,171,60.0,0.0,60.0,20.0,23.499999999999996,40.0,46.39234850705448,66.0,177.0,188.904737897174,0.0019759394562318647,1129.8340586121485,1,0,0,0,0,1,0,0
13.0,9.0,00:57:39.080,86477.0,B,,未擊球,,,A3,384.0,187.0,2.0,落地,殺球得分,8,5,A,,,,,27000.0,304,138,414,171,178,97,309,940,90.0,20.0,80.0,90.0,34.75,43.0,55.28618724419327,9.5,227.25,227.44848317805946,0.022719277179425307,103.12128781197411,0,1,0,0,1,0,0,0
14.0,1.0,00:58:06.840,87171.0,A,1.0,發長球,,,B2,250.0,674.0,2.0,,,8,5,,B4,124.0,2.0,1.0,3000.0,178,97,309,940,194,-149,214,-149,20.0,10.0,20.0,50.0,52.0,39.75,65.45275013320678,54.5,13.75,56.20776191950717,0.041667999978667346,68.96375859826666,1,0,0,0,0,0,0,1
14.0,2.0,00:58:09.080,87227.0,B,,殺球,,,B4,124.0,2.0,1.0,,,8,5,,A2,85.0,694.0,2.0,0.0,194,-149,214,-149,224,-28,264,940,40.0,40.0,70.0,30.0,16.0,26.5,30.955613384328213,49.25,64.25,80.95446250825213,0.11086027241532469,1199.3206410297457,0,0,0,1,1,0,0,0
14.0,3.0,00:58:09.680,87242.0,A,,防守回挑,,1.0,A2,85.0,694.0,2.0,,,8,5,,B3,69.0,82.0,1.0,1000.0,224,-28,264,940,164,-65,215,-126,20.0,90.0,30.0,90.0,8.0,14.749999999999998,16.779824194549835,5.75,32.25,32.758586660599384,0.27946019394539895,9.0,1,0,0,0,0,0,0,1
14.0,4.0,00:58:10.480,87262.0,B,,殺球,,,B3,69.0,82.0,1.0,,,8,5,,A2,76.0,714.0,2.0,0.0,164,-65,215,-126,94,63,167,1012,70.0,60.0,0.0,90.0,3.25,8.5,9.100137361600648,45.0,2.25,45.056214887626766,0.9818029333832732,558.2338219778519,0,0,0,1,1,0,0,0
14.0,5.0,00:58:10.920,87273.0,A,,擋小球,,1.0,A2,76.0,714.0,2.0,,,8,5,,A1,265.0,340.0,2.0,1000.0,94,63,167,1012,350,493,273,267,50.0,40.0,10.0,80.0,41.25,3.5000000000000004,41.398218560706205,50.24999999999999,38.0,63.00049602979328,0.057319765836538056,28.0,1,0,0,0,1,0,0,0
14.0,6.0,00:58:11.840,87296.0,B,,挑球,,1.0,A1,265.0,340.0,2.0,,,8,5,,A4,119.0,883.0,1.0,2000.0,350,493,273,267,261,138,133,1046,10.0,10.0,30.0,90.0,20.25,5.25,20.91948852147203,63.24999999999999,47.25,78.95014249512157,0.43793721011122133,924.7010327668073,1,0,0,0,1,0,0,0
14.0,7.0,00:58:13.200,87330.0,A,,長球,1.0,,A4,119.0,883.0,1.0,,,8,5,,B3,95.0,89.0,1.0,0.0,261,138,133,1046,224,-50,233,-50,20.0,90.0,60.0,60.0,52.0,82.25,97.30910800125547,63.5,93.99999999999999,113.43830922576376,0.10141498903022177,77.83315488916018,1,0,0,0,0,0,0,1
14.0,8.0,00:58:13.840,87346.0,B,,殺球,,,B3,95.0,89.0,1.0,,,8,5,,B2,334.0,721.0,2.0,1000.0,224,-50,233,-50,189,111,271,996,90.0,50.0,40.0,20.0,50.24999999999999,56.25,75.42628852064776,51.5,19.5,55.06813960903346,0.581797430382775,1162.0296898100323,0,0,0,1,1,0,0,0
14.0,9.0,00:58:14.520,87363.0,A,,擋小球,,,B2,334.0,721.0,2.0,,,8,5,,B1,351.0,484.0,2.0,1000.0,189,111,271,996,413,171,432,826,0.0,20.0,60.0,0.0,22.5,7.000000000000001,23.56374333589636,71.5,55.0,90.20670706771199,,47.12748667179272,1,0,0,0,1,0,0,0
14.0,10.0,00:58:15.360,87384.0,A,,未過網,,,B1,351.0,484.0,2.0,落地,殺球得分,8,6,B,,,,,,413,171,432,826,,,,,20.0,90.0,40.0,90.0,5.5,30.25,30.745934690622107,6.5,2.25,6.878408246098802,0.006369659516667797,659.6241353983343,1,0,0,0,,,,
15.0,1.0,00:58:55.520,88388.0,B,1.0,發長球,,,B2,176.0,245.0,2.0,,,8,6,,B4,342.0,925.0,1.0,,,,,,285,14,493,1242,70.0,0.0,70.0,0.0,40.75,80.0,89.78063543994328,25.75,62.5,67.59669000772153,,69.52697318307479,,,,,1,0,0,0
15.0,2.0,00:58:57.480,88437.0,A,,切球,,,B4,342.0,925.0,1.0,,,8,6,,B2,92.0,311.0,2.0,1000.0,285,14,493,1242,154,316,243,164,30.0,50.0,90.0,90.0,11.749999999999998,46.25,47.71923092423012,20.25,170.25,171.45006561678534,0.1979595918363139,900.0311105734067,1,0,0,0,0,1,0,0
15.0,3.0,00:58:58.400,88460.0,B,,放小球,,,B2,92.0,311.0,2.0,,,8,6,,A1,90.0,541.0,2.0,1000.0,154,316,243,164,237,191,197,869,20.0,0.0,40.0,10.0,27.0,62.5,68.08267033540915,6.0,162.75,162.86056152426835,0.18729922583929703,80.72174428244226,0,1,0,0,1,0,0,0
15.0,4.0,00:58:59.360,88484.0,A,,挑球,,1.0,A1,90.0,541.0,2.0,,,8,6,,B3,88.0,54.0,2.0,1000.0,237,191,197,869,203,56,264,56,0.0,90.0,90.0,0.0,27.5,80.25,84.83108215742624,17.75,67.5,69.79478848739353,1.0041613416179693,633.6884092359588,1,0,0,0,0,0,1,0
15.0,5.0,00:59:00.400,88510.0,B,,過渡切球,,,B3,88.0,54.0,2.0,,,8,6,,B1,89.0,467.0,2.0,0.0,203,56,264,56,196,0,256,56,50.0,50.0,80.0,50.0,26.25,8.75,27.669929526473318,9.5,6.25,11.37156541554416,,114.84337159801605,0,0,1,0,0,0,1,0
15.0,6.0,00:59:00.560,88514.0,B,,掛網球,,,B1,89.0,467.0,2.0,未回擊成功,對方失誤,9,6,A,,,,,,196,0,256,56,,,,,20.0,90.0,90.0,10.0,8.0,14.749999999999998,16.779824194549835,14.749999999999998,25.25,29.242520411209426,0.03406148851709215,366.0341514121326,0,0,1,0,,,,
16.0,1.0,00:59:17.960,88949.0,A,1.0,發長球,,,B2,222.0,682.0,2.0,,,9,6,,A4,341.0,9.0,1.0,,,,,,541,-157,526,-80,60.0,70.0,40.0,80.0,6.5,1.7500000000000002,6.73145600891813,6.0,27.0,27.65863337187866,,9.0,,,,,0,0,0,1
16.0,2.0,00:59:20.120,89003.0,B,,切球,1.0,,A4,341.0,9.0,1.0,,,9,6,,A1,98.0,597.0,2.0,0.0,541,-157,526,-80,399,0,263,952,50.0,50.0,60.0,0.0,51.24999999999999,51.24999999999999,72.47844507162112,16.5,27.5,32.07023542164915,0.39691623801502507,900.0311105734067,0,0,0,1,1,0,0,0
16.0,3.0,00:59:20.920,89023.0,A,,挑球,,1.0,A1,98.0,597.0,2.0,,,9,6,,B3,45.0,73.0,2.0,2000.0,399,0,263,952,132,28,222,84,10.0,50.0,20.0,90.0,12.75,8.75,15.463667094192115,7.000000000000001,35.25,35.93831520814519,0.16241074471844527,812.5546135491447,1,0,0,0,0,0,1,0
16.0,4.0,00:59:22.000,89050.0,B,,平球,,,B3,45.0,73.0,2.0,,,9,6,,A2,147.0,685.0,1.0,0.0,132,28,222,84,186,49,166,1000,10.0,90.0,20.0,60.0,7.75,60.25,60.74639907023296,43.0,66.0,78.77182237323191,0.24239636960977776,111.12605455067681,0,0,1,0,1,0,0,0
16.0,5.0,00:59:22.480,89062.0,A,,長球,,,A2,147.0,685.0,1.0,,,9,6,,A3,249.0,98.0,1.0,1000.0,186,49,166,1000,275,42,319,104,90.0,90.0,30.0,10.0,22.25,50.24999999999999,54.95566394831383,16.75,10.25,19.637336886655483,,991.3410109543537,1,0,0,0,0,0,1,0
16.0,6.0,00:59:23.280,89082.0,B,,長球,1.0,,A3,249.0,98.0,1.0,,,9,6,,B3,309.0,858.0,1.0,,275,42,319,104,,,,,60.0,50.0,60.0,0.0,23.499999999999996,83.75,86.98455322642062,26.0,77.5,81.74503042999005,0.06435060217278468,30.805843601498726,0,0,1,0,,,,
16.0,7.0,00:59:24.760,89119.0,A,,殺球,,,B3,309.0,858.0,1.0,,,9,6,,A3,302.0,177.0,2.0,,,,,,324,91,362,145,0.0,0.0,80.0,10.0,47.5,80.0,93.03897032964197,5.5,2.75,6.149186938124422,,1080.5891911360209,,,,,0,1,0,0
16.0,8.0,00:59:25.200,89130.0,B,,擋小球,,1.0,A3,302.0,177.0,2.0,,,9,6,,B1,336.0,592.0,2.0,1000.0,324,91,362,145,403,171,331,1061,70.0,20.0,20.0,30.0,30.75,89.5,94.63515467309175,39.5,79.25,88.54836249191737,0.04670385423067351,644.8573485663321,0,1,0,0,1,0,0,0
16.0,9.0,00:59:26.200,89155.0,A,,挑球,,,B1,336.0,592.0,2.0,,,9,6,,A3,343.0,59.0,1.0,1000.0,403,171,331,1061,264,178,388,145,70.0,70.0,0.0,40.0,3.25,33.25,33.40845701315761,15.0,28.499999999999996,32.20636583037583,,40.8166632639171,1,0,0,0,0,1,0,0
16.0,10.0,00:59:27.240,89181.0,B,,長球,,1.0,A3,343.0,59.0,1.0,,,9,6,,B3,322.0,866.0,1.0,,264,178,388,145,,,,,20.0,70.0,20.0,0.0,4.5,94.25,94.35736590219123,7.000000000000001,100.0,100.24470060806208,0.04011545836706842,965.6251860841245,0,1,0,0,,,,
16.0,11.0,00:59:28.520,89213.0,A,,切球,,,B3,322.0,866.0,1.0,,,9,6,,A2,357.0,296.0,2.0,,,,,,280,203,298,151,0.0,10.0,40.0,20.0,2.5,25.25,25.373460544435005,4.0,39.5,39.702015062210634,,65.0,,,,,0,1,0,0
16.0,12.0,00:59:29.320,89233.0,B,,挑球,,1.0,A2,357.0,296.0,2.0,,,9,6,,A3,141.0,864.0,1.0,1000.0,280,203,298,151,166,375,150,754,60.0,0.0,10.0,70.0,18.5,107.5,109.08024569095909,7.249999999999999,75.75,76.09615627612212,,94.33981132056604,0,1,0,0,1,0,0,0
16.0,13.0,00:59:30.400,89260.0,A,,切球,1.0,,A3,141.0,864.0,1.0,,,9,6,,A2,310.0,266.0,2.0,,166,375,150,754,,,,,30.0,30.0,0.0,20.0,0.75,16.75,16.766782637107216,37.5,53.0,64.92495668077107,,687.8001163128719,1,0,0,0,,,,
16.0,14.0,00:59:31.120,89278.0,B,,放小球,,1.0,A2,310.0,266.0,2.0,,,9,6,,A1,128.0,532.0,2.0,,,,,,,,,,10.0,40.0,10.0,40.0,17.75,71.0,73.18512485471348,20.25,48.5,52.557706380701205,,901.8785949339301,,,,,,,,
16.0,15.0,00:59:32.240,89306.0,A,,放小球,,1.0,A1,128.0,532.0,2.0,,,9,6,,B1,86.0,419.0,2.0,,,,,,,,,,90.0,0.0,50.0,60.0,15.25,0.0,15.25,26.25,56.00000000000001,61.84708966475302,,51.0,,,,,,,,
